date,from,value,comment
2024-11-15 15:38:18,EQB5wAfry_RNnmFVWZz1g8diC7uPkLq2aE_zmcEmjutfTNBP,1.0,1 TON Ref#GA3TKNBYGM======
2024-11-15 15:37:57,EQAoVljCzOTBye5WEMlyAU2Q-5zx72PXl_Yt_t1mLp6IS7gj,1.0,1 TON Ref#GA3TKNBYGE======
2024-11-15 15:37:42,EQBWtuIKkPyq7EouDi5jAJ0y1mebQ6VQU1306VxV3cNzxP3S,1.0,1 TON Ref#GA3TKNBYGA======
2024-11-15 15:37:25,EQAO-YyyqDeH7t2Yayqk6R2jVoTYr215csr45tQVbQRIT6ED,1.0,1 TON Ref#GA3TKNBXHE======
2024-11-15 15:37:18,EQACHpFUl8n40a9czSO8qeEuUqfv9OFRTt9gj_R2MMu-BZfI,1.0,1 TON Ref#GA3TKNBXHA======
2024-11-15 15:36:49,EQCKXnuqrgcUQpr6VRKOHz-7fP7TGgfwR_Q5Hjdg1rVNQ5Nt,1.0,1 TON Ref#GA3TKNBXGU======
2024-11-15 15:36:39,EQAoVljCzOTBye5WEMlyAU2Q-5zx72PXl_Yt_t1mLp6IS7gj,1.0,1 TON Ref#GA3TKNBXGQ======
2024-11-15 15:36:36,EQDKunKU71iLPk5WbkwozC6eDso1SxH3MXsA3xToqhKv3oeI,1.0,1 TON Ref#GA3TKNBXGM======
2024-11-15 15:36:31,EQCi-OBiNkfy0cjps6msue9J_EJv-T9VXszAWSOFUb9XHGvm,1.0,1 TON Ref#GA3TKNBXGI======
2024-11-15 15:35:40,EQCi-OBiNkfy0cjps6msue9J_EJv-T9VXszAWSOFUb9XHGvm,1.0,1 TON Ref#GA3TKNBWHE======
2024-11-15 15:35:35,EQDKunKU71iLPk5WbkwozC6eDso1SxH3MXsA3xToqhKv3oeI,1.0,1 TON Ref#GA3TKNBWHA======
2024-11-15 15:35:23,EQCKXnuqrgcUQpr6VRKOHz-7fP7TGgfwR_Q5Hjdg1rVNQ5Nt,1.0,1 TON Ref#GA3TKNBWG4======
2024-11-15 15:35:13,EQAoVljCzOTBye5WEMlyAU2Q-5zx72PXl_Yt_t1mLp6IS7gj,1.0,1 TON Ref#GA3TKNBWGY======
2024-11-15 15:35:03,EQCB6SAiu9vUAAHiWYs0h5qpT6fo0zdK021RYYCLTT7WQiMI,1.0,1 TON Ref#GA3TKNBWGQ======
2024-11-15 15:34:39,EQDKunKU71iLPk5WbkwozC6eDso1SxH3MXsA3xToqhKv3oeI,1.0,1 TON Ref#GA3TKNBWGM======
2024-11-15 15:34:18,EQCi-OBiNkfy0cjps6msue9J_EJv-T9VXszAWSOFUb9XHGvm,1.0,1 TON Ref#GA3TKNBWGE======
2024-11-15 15:33:54,EQByqMCiEOmr4I7msyhNMh5f45YmF2CqSVGElyJgM13pw1KP,1.0,1 TON Ref#GA3TKNBVHA======
2024-11-15 15:33:26,EQCCsVhweAlPjRIOnvbSssTu12PcIq_XCHHctGukf0_TAJho,1.0,1 TON Ref#GA3TKNBVGY======
2024-11-15 15:32:38,EQDvDSad2raEbjtcBFXe7d4sQVxrygooeFVtePN9rHnkdtuZ,1.0,1 TON Ref#GA3TKNBVGQ======
2024-11-15 15:32:18,EQDKunKU71iLPk5WbkwozC6eDso1SxH3MXsA3xToqhKv3oeI,1.0,1 TON Ref#GA3TKNBVGM======
2024-11-15 15:31:56,EQAd8Vp0kid60UjUzlBK8N_JPSw83vukTHtZX4e5jqrDxEd8,1.0,1 TON Ref#GA3TKNBVGE======
2024-11-15 15:31:36,EQDlraWPbGxzFjC1j1CQv945tcMLJ8wj9B0L-0O-_fjwF7zk,1.0,1 TON Ref#GA3TKNBVGA======
2024-11-15 15:31:29,EQA1CRsNWz_YUxxGQG8Vwi70SrwXYd1DBUiuPbCVNAG5DKtr,1.0,1 TON Ref#GA3TKNBUHA======
2024-11-15 15:30:23,EQA4kh1_1dxIv9bXwTSLS-gAO7Dp_9JpnLIJp5NCxnkLiZiK,1.0,1 TON Ref#GA3TKNBUGU======
2024-11-15 15:30:09,EQDDPrYyhpum3Uk1LAIPAPbTndiT2Nk6uDLnqLIwwG7cRPcD,1.0,1 TON Ref#GA3TKNBUGQ======
2024-11-15 15:29:25,EQCNvfbmUIUqfdSDmCHD9qUgukc9kY-jkvIT7DMp_5cg9Ucp,1.0,1 TON Ref#GA3TKNBUGI======
2024-11-15 15:29:31,EQBclnYigoTKJFXUIEAf2IqmJLqT4onk7_dwsNCCYwDhM7KC,1.0,1 TON Ref#GA3TKNBUGM======
2024-11-15 15:28:47,EQBclnYigoTKJFXUIEAf2IqmJLqT4onk7_dwsNCCYwDhM7KC,1.0,1 TON Ref#GA3TKNBUGE======
2024-11-15 15:28:27,EQBiWJExiwKQryDVttzXyQIyo3ESF0_yY2QtpRwkWicl8OOt,1.0,1 TON Ref#GA3TKNBUGA======
2024-11-15 15:27:49,EQB-cbIrrxNz5WsqeW7Tq5bUEwxFhP4aE30X_dx03uN25Lwa,1.0,1 TON Ref#GA3TKNBTHA======
2024-11-15 15:27:46,EQBqeVYwRHf78jBPO9T0HOhJ5pStGQGIIcRucHbyRkV4YHoT,1.0,1 TON Ref#GA3TKNBTG4======
2024-11-15 15:27:37,EQBXcNtZi0Lozd30TGZwDg7vdHuWwWFORc6EefDENGjpw8LN,1.0,1 TON Ref#GA3TKNBTGY======
2024-11-15 15:27:27,EQC8Y9eOzNVIklUUwUq7LNs99tVMlVjDQkCUO8TxeDpgvlv1,1.0,1 TON Ref#GA3TKNBTGU======
2024-11-15 15:27:32,EQBqCdkl-MU4D4Tuagbleunm97Tun-bfK2Z5buz9jlcMWQfy,1.0,1 TON Ref#GA3TKNBTGI======
2024-11-15 15:26:41,EQBqeVYwRHf78jBPO9T0HOhJ5pStGQGIIcRucHbyRkV4YHoT,1.0,1 TON Ref#GA3TKNBTGE======
2024-11-15 15:26:17,EQB9skS7rL1qpSzZ-5LOER6FStaUy19EzVutLkGJ28tpbZX1,1.0,1 TON Ref#GA3TKNBSHE======
2024-11-15 15:25:56,EQBXcNtZi0Lozd30TGZwDg7vdHuWwWFORc6EefDENGjpw8LN,1.0,1 TON Ref#GA3TKNBSHA======
2024-11-15 15:25:53,EQBqeVYwRHf78jBPO9T0HOhJ5pStGQGIIcRucHbyRkV4YHoT,1.0,1 TON Ref#GA3TKNBSG4======
2024-11-15 15:25:13,EQCi-OBiNkfy0cjps6msue9J_EJv-T9VXszAWSOFUb9XHGvm,1.0,1 TON Ref#GA3TKNBSGQ======
2024-11-15 15:25:06,EQD17DZ0y9hDjcCC76gyok7wSLTo9MTFv9TAaWpr3WynHruT,1.0,1 TON Ref#GA3TKNBSGM======
2024-11-15 15:22:58,EQD17DZ0y9hDjcCC76gyok7wSLTo9MTFv9TAaWpr3WynHruT,1.0,1 TON Ref#GA3TKNBRHE======
2024-11-15 15:21:20,EQC8Y9eOzNVIklUUwUq7LNs99tVMlVjDQkCUO8TxeDpgvlv1,1.0,1 TON Ref#GA3TKNBRG4======
2024-11-15 15:21:14,EQBir-QoNRoO2gFrGl82iatgDS7-fpfJ_erJZO1K1UBFfbUD,1.0,1 TON Ref#GA3TKNBRGY======
2024-11-15 15:19:53,EQDci6AeM-UqcCccvQ16OLJNkhLr4088ZfMn2uUEX6Prntzi,1.0,1 TON Ref#GA3TKNBRGQ======
2024-11-15 15:19:43,EQCi-OBiNkfy0cjps6msue9J_EJv-T9VXszAWSOFUb9XHGvm,1.0,1 TON Ref#GA3TKNBRGE======
2024-11-15 15:19:26,EQD0e7_uej4HIX2x7NmBevx_543sOd91gu_0sQUJP2gfoWFW,1.0,1 TON Ref#GA3TKNBQG4======
2024-11-15 15:18:54,EQA0eUoe0c3NupuT6IMBAtamUac1VJjXr2UfYsiVQnkShl0p,1.0,1 TON Ref#GA3TKNBQGY======
2024-11-15 15:18:34,EQCoOqQsKfkAT1cCgmcy1fhGnxJzKDHSwgVKFN-pK61FPrLh,1.0,1 TON Ref#GA3TKNBQGU======
2024-11-15 15:17:50,EQALu1g0q22kGgfT98YAOgekQpKd-VyqZwqBUabbkGdzQeTz,1.0,1 TON Ref#GA3TKNBQGQ======
2024-11-15 15:17:20,EQDvKPwDLTycQx4HU3jtWe0qQIxjAqRw7FPuLgDtWvSvC74b,1.0,1 TON Ref#GA3TKNBQGI======
2024-11-15 15:16:39,EQCoOqQsKfkAT1cCgmcy1fhGnxJzKDHSwgVKFN-pK61FPrLh,1.0,1 TON Ref#GA3TKNBQGE======
2024-11-15 15:16:28,EQCLrrpMSHcQOLltA5XB5zZyZiP_fJraoOEIkVJfSqB9T9vR,1.0,1 TON Ref#GA3TKNBQGA======
2024-11-15 15:16:21,EQC-JvG2lhJFfbZ_I2ma4nizqLg7Kc6X9Yp6HRVvu6_dTP8j,1.0,1 TON Ref#GA3TKMZZHE======
2024-11-15 15:15:26,EQAgzXpfH3zQ-T7D3nxDeein3FtYCaSdtHCb-QY0s04OF6fk,1.0,1 TON Ref#GA3TKMZZGI======
2024-11-15 15:15:19,EQAWRIdFibuwyoDS6zLcVbMwSjx1ufVlsUXfTrDuG5PEqOKZ,5.0,5 TON Ref#GA3TKMZZGM======
2024-11-15 15:15:10,EQDJ0dizkIZlSCR3mh6LUph4sw8gHeUiT2GkvT-pwx8xBTbe,1.0,1 TON Ref#GA3TKMZZGU======
2024-11-15 15:15:07,EQCoOqQsKfkAT1cCgmcy1fhGnxJzKDHSwgVKFN-pK61FPrLh,1.0,1 TON Ref#GA3TKMZZGQ======
2024-11-15 15:14:14,EQClZwJ-LGRb6q_AbFBe9Hw3_CuFOcnYyzanYYy9-RUg0OmS,5.0,5 TON Ref#GA3TKMZYHA======
