date,from,value,comment
2024-11-15 21:59:29,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNRXGI======
2024-11-15 21:59:13,EQBZGrQOJm_fo7FtMnB7YSKiIhr3koM1sDW6EhmLr-8CvuTX,1.0,1 TON Ref#GA4DCNRWHA======
2024-11-15 21:58:48,EQBA4v_ufsgM_JwEvRkwWOPvChj9N1JypDlcLyBqQfeW0h5q,1.0,1 TON Ref#GA4DCNRWGY======
2024-11-15 21:58:16,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNRWGE======
2024-11-15 21:57:36,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNRVHA======
2024-11-15 21:57:33,EQBZGrQOJm_fo7FtMnB7YSKiIhr3koM1sDW6EhmLr-8CvuTX,1.0,1 TON Ref#GA4DCNRVG4======
2024-11-15 21:57:22,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNRVGY======
2024-11-15 21:56:59,EQDlqqBpQBIboIV0lnnaq5hdfkHWLuU6VoVQy4lMKwWrwbL6,1.0,1 TON Ref#GA4DCNRVGM======
2024-11-15 21:56:50,EQAztAtRUIebSCoV0CSJBQw6kXFgMEIISiqJP_t8qHhKdTdm,1.0,1 TON Ref#GA4DCNRVGI======
2024-11-15 21:56:38,EQAp28y8trqBGqTzuRHjWHaWfXkiZXbIBFimn0ri6oFQj6AD,4.75,4.75 TON Ref#GA4DCNRUHE======
2024-11-15 21:56:39,EQDgwEilJD9wO8G5ouJ1qs9UvlDQ_kPqWn8EfJQbsu7zpnJO,1.0,1 TON Ref#GA4DCNRVGE======
2024-11-15 21:56:37,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNRVGA======
2024-11-15 21:56:05,EQC-nGdyPE6vq5iR6m7w92pqriik4SaSOcawiWki9Kt1mLdA,1.0,1 TON Ref#GA4DCNRUG4======
2024-11-15 21:55:58,EQBZGrQOJm_fo7FtMnB7YSKiIhr3koM1sDW6EhmLr-8CvuTX,1.0,1 TON Ref#GA4DCNRUGY======
2024-11-15 21:55:58,EQBA4v_ufsgM_JwEvRkwWOPvChj9N1JypDlcLyBqQfeW0h5q,1.0,1 TON Ref#GA4DCNRUGU======
2024-11-15 21:55:35,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNRUGQ======
2024-11-15 21:55:23,EQDgwEilJD9wO8G5ouJ1qs9UvlDQ_kPqWn8EfJQbsu7zpnJO,1.0,1 TON Ref#GA4DCNRUGI======
2024-11-15 21:55:19,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNRUGM======
2024-11-15 21:54:35,EQDgwEilJD9wO8G5ouJ1qs9UvlDQ_kPqWn8EfJQbsu7zpnJO,1.0,1 TON Ref#GA4DCNRUGE======
2024-11-15 21:54:30,EQBZGrQOJm_fo7FtMnB7YSKiIhr3koM1sDW6EhmLr-8CvuTX,1.0,1 TON Ref#GA4DCNRUGA======
2024-11-15 21:54:05,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNRTG4======
2024-11-15 21:53:59,EQBA4v_ufsgM_JwEvRkwWOPvChj9N1JypDlcLyBqQfeW0h5q,3.11,3.11 TON Ref#GA4DCNRTGU======
2024-11-15 21:53:51,EQBZGrQOJm_fo7FtMnB7YSKiIhr3koM1sDW6EhmLr-8CvuTX,1.0,1 TON Ref#GA4DCNRTGQ======
2024-11-15 21:53:38,EQDgwEilJD9wO8G5ouJ1qs9UvlDQ_kPqWn8EfJQbsu7zpnJO,1.0,1 TON Ref#GA4DCNRTGA======
2024-11-15 21:53:37,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNRTGE======
2024-11-15 21:52:17,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNRSGE======
2024-11-15 21:52:17,EQBZGrQOJm_fo7FtMnB7YSKiIhr3koM1sDW6EhmLr-8CvuTX,1.0,1 TON Ref#GA4DCNRSGI======
2024-11-15 21:51:47,EQDgwEilJD9wO8G5ouJ1qs9UvlDQ_kPqWn8EfJQbsu7zpnJO,1.0,1 TON Ref#GA4DCNRSGA======
2024-11-15 21:51:34,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4DCNRRHE======
2024-11-15 21:51:07,EQBZGrQOJm_fo7FtMnB7YSKiIhr3koM1sDW6EhmLr-8CvuTX,1.0,1 TON Ref#GA4DCNRRGQ======
2024-11-15 21:50:09,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,1.0,1 TON Ref#GA4DCNRRGI======
2024-11-15 21:49:45,EQDgwEilJD9wO8G5ouJ1qs9UvlDQ_kPqWn8EfJQbsu7zpnJO,3.69,3.69 TON Ref#GA4DCNRQHA======
2024-11-15 21:49:46,EQAzw27dy0Po-6gEQ5W3UNdDEr7-eMkeh4BcwihJf29__H_-,5.0,5 TON Ref#GA4DCNRQHE======
2024-11-15 21:49:54,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNRRGA======
2024-11-15 21:49:40,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNRQG4======
2024-11-15 21:48:58,EQDlEqkYI_qIuqyMkJVwBuyMyBnsFKMK2D0jnwL4KeKFFLP0,5.0,5 TON Ref#GA4DCNRQGE======
2024-11-15 21:48:32,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNJZHA======
2024-11-15 21:48:28,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJZHE======
2024-11-15 21:48:16,EQAzw27dy0Po-6gEQ5W3UNdDEr7-eMkeh4BcwihJf29__H_-,2.97,2.97 TON Ref#GA4DCNJZGY======
2024-11-15 21:47:57,EQC5oCIKDvongT1DPK_81rYVOqI3Fz8YoCQUwUQ-j0DR3UZZ,4.0,4 TON Ref#GA4DCNJZGI======
2024-11-15 21:47:48,EQD68tD3vawu1VRqf4jQPi1wCAwJ2B8bjOzcz_XuPhFKHO_M,2.45,2.45 TON Ref#GA4DCNJZGQ======
2024-11-15 21:47:48,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNJZGM======
2024-11-15 21:47:42,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJZGE======
2024-11-15 21:47:31,EQC-nGdyPE6vq5iR6m7w92pqriik4SaSOcawiWki9Kt1mLdA,1.0,1 TON Ref#GA4DCNJYHE======
2024-11-15 21:46:40,EQC7SrjDjo97H1GRB9NU-em8vADqZfQJ6kVNrrd5Qyg5yxdn,5.0,5 TON Ref#GA4DCNJXHE======
2024-11-15 21:46:30,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNJXG4======
2024-11-15 21:46:27,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJXHA======
2024-11-15 21:46:24,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,5.0,5 TON Ref#GA4DCNJXGY======
2024-11-15 21:45:53,EQDeYmVVuP8V-gFq509doIfe2rVg6x2NYuo7gdKMkYjhrFFi,4.89,4.89 TON Ref#GA4DCNJXGI======
2024-11-15 21:45:47,EQCAoeLow6rcZ1gz3mE4AcDrzo4YSktPyafAlAxv7bT2v-dy,5.0,5 TON Ref#GA4DCNJWHA======
2024-11-15 21:45:46,EQD90sKzMq-7PuqLWlf5iN4E-jPRaHWg7YQXL6M9TYymfp-z,5.0,5 TON Ref#GA4DCNJXGA======
2024-11-15 21:45:41,EQCPWRoawJKSq1ZV1bGmLiXFYtu2RaknjU3C6dH_jEX58t9k,2.98,2.98 TON Ref#GA4DCNJWGQ======
2024-11-15 21:45:48,EQBoKmv844uj59o-bt3S5Tcm3psw_vw7rgmLowNvbn8jRMxz,5.0,5 TON Ref#GA4DCNJXGE======
2024-11-15 21:45:35,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNJWGU======
2024-11-15 21:45:31,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJWGY======
2024-11-15 21:45:24,EQCcHWs8UZ91aFbmgSwN1x45EeubZyklLrFMlwMwdpwpQnZQ,1.86,1.86 TON Ref#GA4DCNJWGM======
2024-11-15 21:44:58,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNJWGI======
2024-11-15 21:44:46,EQBkMDb5A3xpqwWn9_XyvaF_PaSjyIREMDS-ntYqqtjMaAvj,1.0,1 TON Ref#GA4DCNJVHE======
2024-11-15 21:44:46,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJWGE======
2024-11-15 21:44:42,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNJWGA======
2024-11-15 21:43:58,EQCAoeLow6rcZ1gz3mE4AcDrzo4YSktPyafAlAxv7bT2v-dy,1.0,1 TON Ref#GA4DCNJVHA======
2024-11-15 21:43:38,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJVGY======
2024-11-15 21:43:29,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNJVGQ======
2024-11-15 21:43:29,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNJVGU======
2024-11-15 21:42:45,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNJUHA======
2024-11-15 21:42:27,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJUG4======
2024-11-15 21:41:49,EQCAoeLow6rcZ1gz3mE4AcDrzo4YSktPyafAlAxv7bT2v-dy,1.0,1 TON Ref#GA4DCNJUGU======
2024-11-15 21:41:41,EQCXTyvwxqAzLTk2qBdbJ-MV6haCoEM187Ol3nCJzWR-y2YI,3.94,3.94 TON Ref#GA4DCNJUGM======
2024-11-15 21:41:25,EQC7SrjDjo97H1GRB9NU-em8vADqZfQJ6kVNrrd5Qyg5yxdn,1.0,1 TON Ref#GA4DCNJTHA======
2024-11-15 21:41:26,EQAKhjK7faLyBfZ6WXJTSv_ass2P2fdKc4uUDI7edrhXKtIB,4.7,4.7 TON Ref#GA4DCNJUGE======
2024-11-15 21:41:34,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNJUGQ======
2024-11-15 21:41:06,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJTG4======
2024-11-15 21:40:39,EQCnY8nCqondjaOLEfD9ou0oP5EZ8E14o0t2RgHqmIwfKGEf,1.0,1 TON Ref#GA4DCNJTGQ======
2024-11-15 21:40:36,EQC-nGdyPE6vq5iR6m7w92pqriik4SaSOcawiWki9Kt1mLdA,1.0,1 TON Ref#GA4DCNJTGM======
2024-11-15 21:40:42,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNJTGU======
2024-11-15 21:40:26,EQCGczNxMKgbXrBju85TXYwRuC_Otj0mFjZ-90nnuNf4LYsQ,1.0,1 TON Ref#GA4DCNJSHE======
2024-11-15 21:40:26,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNJTGI======
2024-11-15 21:39:46,EQCnORxXwsJsWkSkLgVut-QkkaQOm2aWGqTviHEEHtbmvUSr,1.0,1 TON Ref#GA4DCNJSGQ======
2024-11-15 21:39:35,EQC9CQ_-7jRBszfFq-f_GqijdBXf9VYtBNTF9Wjrhvy4TRM9,5.0,5 TON Ref#GA4DCNJSGU======
2024-11-15 21:39:43,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNJSG4======
2024-11-15 21:39:18,EQA0zdBSHqgzHwneu5IV4vYCsXTYgLC-AobHoz5sVurED3fZ,1.0,1 TON Ref#GA4DCNJSGE======
2024-11-15 21:39:24,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNJSGA======
2024-11-15 21:38:55,EQCz72RSfp7ozLC7Lruku2QJVmaoMkFko9qCo5kW3NW23xAn,5.0,5 TON Ref#GA4DCNJRG4======
2024-11-15 21:39:01,EQBsO9s03Ap1TbvH0sfiBp-D7dF80YAVcy2rvjPh4hH8kbRY,1.0,1 TON Ref#GA4DCNJRHA======
2024-11-15 21:38:50,EQCFJk1bPai7zqRW1xTZnBH0xp_vOJB8Fs8byNaHDN8aRhXx,5.0,5 TON Ref#GA4DCNJRGM======
2024-11-15 21:38:50,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,5.0,5 TON Ref#GA4DCNJRGI======
2024-11-15 21:38:41,EQC9CQ_-7jRBszfFq-f_GqijdBXf9VYtBNTF9Wjrhvy4TRM9,1.0,1 TON Ref#GA4DCNJRGE======
2024-11-15 21:38:47,EQB1hrZ5N8OVqXQR36Ruq-qajN79NNorfqNQqeQy3gjdhNfn,1.0,1 TON Ref#GA4DCNJRGU======
2024-11-15 21:38:44,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNJRGY======
2024-11-15 21:38:24,EQAzQQv7_BMDGTf5aKmmxt0OZ2bt1B8rO9bRgl5hVYJ-vVfP,5.0,5 TON Ref#GA4DCNJQG4======
2024-11-15 21:38:17,EQAKDXYIute7p6-YNDFgJkUaiOKxeO_0U7oMVXMrkxEwm5Wl,1.0,1 TON Ref#GA4DCNJQHA======
2024-11-15 21:38:02,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.0,1 TON Ref#GA4DCNJQGU======
2024-11-15 21:37:54,EQCcHWs8UZ91aFbmgSwN1x45EeubZyklLrFMlwMwdpwpQnZQ,1.85,1.85 TON Ref#GA4DCNJQGQ======
2024-11-15 21:37:44,EQABstu1zYF3NB8niSaFlaNMZbhHL_uiRZkRmaGLjp-hwyur,1.0,1 TON Ref#GA4DCNJQGM======
2024-11-15 21:37:29,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,1.0,1 TON Ref#GA4DCNJQGI======
2024-11-15 21:37:23,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4DCNJQGA======
2024-11-15 21:37:01,EQCsy5-ua6B6ty8K2lQqSq5isjbr-L1WgpdynwVrnrz5xRU0,1.52,1.52 TON Ref#GA4DCNBZGY======
2024-11-15 21:36:52,EQA0zdBSHqgzHwneu5IV4vYCsXTYgLC-AobHoz5sVurED3fZ,1.0,1 TON Ref#GA4DCNBZG4======
2024-11-15 21:36:39,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4DCNBZGM======
2024-11-15 21:36:27,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,1.0,1 TON Ref#GA4DCNBZGI======
2024-11-15 21:36:18,EQC-nGdyPE6vq5iR6m7w92pqriik4SaSOcawiWki9Kt1mLdA,1.0,1 TON Ref#GA4DCNBZGE======
2024-11-15 21:36:09,EQBB0KF_-Buq3XseoeV_VErstekKQyZ3SoOhDqcPwC8Mor2X,1.99,1.99 TON Ref#GA4DCNBZGA======
2024-11-15 21:35:40,EQA2p4LlTubT_1Cc8CZZL94SJ4HhNJ4f5l2FSOn_xx_c22MG,1.0,1 TON Ref#GA4DCNBYGQ======
2024-11-15 21:35:40,EQA0zdBSHqgzHwneu5IV4vYCsXTYgLC-AobHoz5sVurED3fZ,1.0,1 TON Ref#GA4DCNBYGM======
2024-11-15 21:34:44,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,1.0,1 TON Ref#GA4DCNBYGA======
2024-11-15 21:34:27,EQAsH-D2Da3s0Ti3gHdIqAJJ4fyaQQTwCSzdNb9OFJYivaLC,1.0,1 TON Ref#GA4DCNBXHA======
2024-11-15 21:34:05,EQC7hnlv8wL7Hk50xASLOsMz7ZhPsmhKknzDvAyuR_l08Ixn,1.0,1 TON Ref#GA4DCNBXGA======
2024-11-15 21:33:41,EQABstu1zYF3NB8niSaFlaNMZbhHL_uiRZkRmaGLjp-hwyur,3.07,3.07 TON Ref#GA4DCNBWG4======
2024-11-15 21:33:40,EQDdCDH5DRB5szgbHdaYFe2W4V3WAXUkuAmcTo3UgA8Psyc2,5.0,5 TON Ref#GA4DCNBWGQ======
2024-11-15 21:33:41,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNBWHE======
2024-11-15 21:33:33,EQD6Hv9HcL6DRegR6dOZivChTSs3lr1aQ20pPNWQLBTHhjZn,3.95,3.95 TON Ref#GA4DCNBWGU======
2024-11-15 21:33:28,EQCilUEdbhmUHNErjvUrpmsUV6so2qPBMFIH3-mnKAUGuwVu,3.0,3 TON Ref#GA4DCNBWGM======
2024-11-15 21:33:21,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,1.0,1 TON Ref#GA4DCNBWGI======
2024-11-15 21:33:11,EQA0zdBSHqgzHwneu5IV4vYCsXTYgLC-AobHoz5sVurED3fZ,1.0,1 TON Ref#GA4DCNBWGE======
2024-11-15 21:32:56,EQB-J8bwmHnOIYC3EPaZNsqRppJ0R0-y7cy2ZlXP6TXJQ_6O,2.66,2.66 TON Ref#GA4DCNBVGY======
2024-11-15 21:32:31,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,1.0,1 TON Ref#GA4DCNBVGU======
2024-11-15 21:32:26,EQAIOlmlqizo7cWNlVanrQsomb8uG6SNQV1ir70Ic_HOax5T,3.13,3.13 TON Ref#GA4DCNBVGE======
2024-11-15 21:32:16,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4DCNBVGI======
2024-11-15 21:31:50,EQC9nGwp1s-72xjTl88xoilvVQsfJG_YvlVoyHileAG05nk1,2.66,2.66 TON Ref#GA4DCNBUHA======
2024-11-15 21:31:52,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNBUHE======
2024-11-15 21:31:39,EQAxny2Eqlwh5nmHyL7er_me7XdHS83NL_R7K3bKTYKYj0yM,5.0,5 TON Ref#GA4DCNBUG4======
2024-11-15 21:31:16,EQDf0DGdVb0lpJ436GiXR0yeNZduG5yvs58BGXXUROsNmdbF,5.0,5 TON Ref#GA4DCNBUGM======
2024-11-15 21:31:06,EQAKnncjCtByKAeCAB3gumWlJXQtpiIVKdZwdQdZZE8CeHem,3.44,3.44 TON Ref#GA4DCNBUGI======
2024-11-15 21:31:00,EQD8NG9BP7P-xLjwz9AFHF0C_F--GdXKgWRbyoOgN0_XpDiw,1.0,1 TON Ref#GA4DCNBUGA======
2024-11-15 21:30:41,EQCMkiLiEAydlu-KiiI0zCABG7XlmxgjZ3laui9eLYK9MQtM,5.0,5 TON Ref#GA4DCNBTHA======
2024-11-15 21:30:37,EQDdeqCeRQH36pn-IOqrZbYvY-OvN4SsGR6LrwrQt72dnM6f,3.99,3.99 TON Ref#GA4DCNBTGQ======
2024-11-15 21:30:46,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4DCNBTG4======
2024-11-15 21:30:27,EQCfnzKGfn_y0my4j4fle94CCurWMbvNFFuWdLPxPsFKMv5K,5.0,5 TON Ref#GA4DCNBSHA======
2024-11-15 21:30:27,EQDvKPwDLTycQx4HU3jtWe0qQIxjAqRw7FPuLgDtWvSvC74b,1.0,1 TON Ref#GA4DCNBTGA======
2024-11-15 21:30:33,EQB9NesyV-tBC7OVaEYioNzUUZBhmsg6T75Yssx3cx_sdC-T,1.0,1 TON Ref#GA4DCNBTGE======
2024-11-15 21:30:28,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNBTGI======
2024-11-15 21:30:03,EQAakNYDbtniv3_vNockTwZEqgBOn6_zOlIXotMcp478Ok9Q,4.09,4.09 TON Ref#GA4DCNBSGQ======
2024-11-15 21:29:49,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,1.0,1 TON Ref#GA4DCNBSGM======
2024-11-15 21:29:38,EQB086sjv8fwizDqkMMLD7fNiM_P0b6E3Bh-v8lXYjQ9MMf_,1.0,1 TON Ref#GA4DCNBSGA======
2024-11-15 21:29:32,EQBXOiIRL9MD6IBhhM1hZYhlvXluE7xXEOn059gdSC5wgYGQ,1.0,1 TON Ref#GA4DCNBSGE======
